age,salary,purchases,churn,customer_value
25,69638,2,0,139276
38,103998,6,0,623988
46,52662,16,0,842592
51,58299,6,0,349794
45,83295,6,0,499770
22,43296,9,0,389664
25,91287,13,0,1186731
54,56144,18,0,1010592
30,89850,0,0,0
58,80032,11,0,880352
52,37817,8,0,302536
28,35404,18,0,637272
42,72032,16,0,1152512
27,112277,13,0,1459601
22,103689,14,0,1451646
21,38575,4,1,154300
46,107625,15,0,1614375
31,52523,19,0,997937
19,91397,3,0,274191
32,95417,1,0,95417
24,69560,6,0,417360
45,70696,6,0,424176
25,60403,7,0,422821
53,79683,5,0,398415
53,79332,17,0,1348644
39,61143,4,0,244572
50,36113,12,0,433356
39,57740,10,0,577400
18,94206,0,0,0
34,63608,13,0,826904
46,115916,6,0,695496
30,30047,15,0,450705
49,75426,15,0,1131390
51,49138,19,0,933622
44,22177,14,0,310478
38,38449,17,0,653633
47,114560,14,0,1603840
36,110096,3,0,330288
45,20435,11,0,224785
54,43159,11,0,474749
51,72158,8,0,577264
34,56484,19,0,1073196
47,69779,19,0,1325801
50,57141,16,0,914256
56,30465,2,1,60930
25,41188,17,0,700196
25,25568,7,0,178976
19,108911,15,0,1633665
25,77348,9,0,696132
25,118779,16,0,1900464
57,93373,7,0,653611
42,113267,6,0,679602
49,118403,14,0,1657642
39,81815,5,0,409075
50,100139,11,0,1101529
21,95654,12,0,1147848
58,66364,11,0,730004
52,64854,16,0,1037664
32,118979,8,0,951832
45,95385,13,0,1240005
45,74741,14,0,1046374
47,87020,11,0,957220
42,112815,5,0,564075
49,47129,0,1,0
22,77122,14,0,1079708
40,92166,17,0,1566822
56,26653,19,0,506407
18,119891,17,0,2038147
23,72759,15,0,1091385
53,42171,14,0,590394
29,101691,6,0,610146
35,96564,0,0,0
49,42418,11,0,466598
34,64031,19,0,1216589
21,24232,8,0,193856
41,25803,15,0,387045
23,81556,16,0,1304896
40,115702,11,0,1272722
28,98202,9,0,883818
48,61923,15,0,928845
44,60877,10,0,608770
22,36651,14,0,513114
57,55428,6,0,332568
29,24506,4,1,98024
49,82922,6,0,497532
20,109456,14,0,1532384
44,21348,17,0,362916
27,43386,13,0,564018
23,100276,3,0,300828
23,55215,15,0,828225
53,111389,12,0,1336668
47,99682,0,0,0
49,94516,12,0,1134192
55,49039,1,1,49039
57,49099,3,1,147297
21,115786,5,0,578930
32,63679,12,0,764148
41,115166,7,0,806162
31,49094,5,0,245470
27,107005,10,0,1070050
52,101940,5,0,509700
18,30405,2,1,60810
20,45855,13,0,596115
28,61865,5,0,309325
32,38909,3,1,116727
37,21492,6,0,128952
36,60087,14,0,841218
20,58492,17,0,994364
26,109604,2,0,219208
23,94790,4,0,379160
56,34732,16,0,555712
33,105740,4,0,422960
38,37556,15,0,563340
59,103900,2,0,207800
45,67008,10,0,670080
28,63456,6,0,380736
46,43893,6,0,263358
29,24523,17,0,416891
42,80483,3,0,241449
38,110191,11,0,1212101
35,46705,9,0,420345
31,41800,18,0,752400
19,32958,10,0,329580
19,76457,10,0,764570
37,27832,17,0,473144
34,46285,19,0,879415
38,40532,8,0,324256
47,95322,9,0,857898
47,116548,13,0,1515124
49,35149,17,0,597533
49,55720,11,0,612920
22,102412,16,0,1638592
43,40233,13,0,523029
54,24535,15,0,368025
18,118546,14,0,1659644
52,67015,11,0,737165
18,29860,17,0,507620
51,67100,1,0,67100
31,82388,2,0,164776
48,42195,17,0,717315
39,41216,17,0,700672
40,103754,4,0,415016
26,40590,14,0,568260
37,78624,0,0,0
56,31068,3,1,93204
19,92655,7,0,648585
18,117815,4,0,471260
31,99556,12,0,1194672
43,24631,13,0,320203
53,63655,4,0,254620
38,58317,3,0,174951
34,20605,15,0,309075
32,79117,4,0,316468
45,56222,6,0,337332
48,119556,18,0,2152008
47,26122,12,0,313464
33,59258,0,0,0
56,90186,13,0,1172418
31,49112,19,0,933128
54,80957,5,0,404785
26,38622,16,0,617952
18,63064,9,0,567576
24,85679,18,0,1542222
27,53566,15,0,803490
56,103251,1,0,103251
26,83720,5,0,418600
23,32524,9,0,292716
56,86145,7,0,603015
34,61980,17,0,1053660
22,64344,10,0,643440
45,55986,12,0,671832
59,63037,17,0,1071629
59,71627,1,0,71627
21,117069,14,0,1638966
35,63068,5,0,315340
35,68777,8,0,550216
29,97656,8,0,781248
24,96314,12,0,1155768
27,90810,6,0,544860
54,26994,7,0,188958
39,108826,4,0,435304
57,23189,19,0,440591
59,92139,14,0,1289946
47,110110,10,0,1101100
51,75147,2,0,150294
40,58883,18,0,1059894
30,91728,4,0,366912
42,21689,16,0,347024
56,86055,3,0,258165
25,55851,1,0,55851
36,29004,5,0,145020
44,26756,5,0,133780
37,56632,5,0,283160
39,35418,1,1,35418
37,32216,0,1,0
58,117407,19,0,2230733
34,119221,9,0,1072989
53,28211,0,1,0
49,59118,0,0,0
48,30224,7,0,211568
18,44634,12,0,535608
20,42873,18,0,771714
38,96475,16,0,1543600
52,28846,13,0,374998
39,21655,7,0,151585
47,22616,15,0,339240
19,84204,12,0,1010448
51,105829,8,0,846632
19,96282,16,0,1540512
35,100168,17,0,1702856
33,50054,12,0,600648
42,70909,11,0,779999
40,116979,1,0,116979
31,117360,11,0,1290960
40,110820,16,0,1773120
56,118650,7,0,830550
19,76946,6,0,461676
35,60129,7,0,420903
51,104426,17,0,1775242
49,31384,18,0,564912
48,77150,15,0,1157250
46,119513,1,0,119513
46,107679,11,0,1184469
20,34379,19,0,653201
54,45487,1,1,45487
44,104974,13,0,1364662
26,87897,14,0,1230558
36,76297,0,0,0
49,93076,1,0,93076
27,76406,7,0,534842
41,40368,8,0,322944
48,108215,13,0,1406795
29,101131,4,0,404524
46,44467,14,0,622538
24,33647,18,0,605646
30,84637,18,0,1523466
21,102982,13,0,1338766
57,112077,0,0,0
34,25007,19,0,475133
38,53610,3,0,160830
33,115786,8,0,926288
23,25062,4,1,100248
57,21548,0,1,0
37,42970,14,0,601580
35,110036,6,0,660216
43,33442,11,0,367862
54,90618,0,0,0
47,25515,4,1,102060
54,39873,14,0,558222
39,45689,19,0,868091
35,111732,10,0,1117320
45,88969,3,0,266907
48,84754,9,0,762786
39,41450,5,0,207250
39,95482,9,0,859338
22,25952,18,0,467136
41,44730,12,0,536760
59,59414,17,0,1010038
49,64619,17,0,1098523
21,32071,17,0,545207
33,112313,18,0,2021634
38,101761,15,0,1526415
21,80532,19,0,1530108
52,32371,2,1,64742
47,30696,11,0,337656
21,60680,3,0,182040
45,75696,18,0,1362528
26,111375,6,0,668250
39,69919,15,0,1048785
46,107059,17,0,1820003
18,112471,8,0,899768
47,57995,5,0,289975
31,100882,13,0,1311466
46,39072,8,0,312576
50,113685,1,0,113685
50,31288,19,0,594472
38,38962,11,0,428582
26,56773,6,0,340638
52,101582,11,0,1117402
48,45718,14,0,640052
45,46979,15,0,704685
23,43083,9,0,387747
57,95448,2,0,190896
38,98707,7,0,690949
36,46110,6,0,276660
29,115815,2,0,231630
30,45984,13,0,597792
51,47325,1,1,47325
59,33572,18,0,604296
39,45276,9,0,407484
37,106983,4,0,427932
49,82608,13,0,1073904
45,24739,12,0,296868
27,115658,7,0,809606
33,97792,0,0,0
29,64085,2,0,128170
46,48571,13,0,631423
55,53630,10,0,536300
39,102375,7,0,716625
57,99518,2,0,199036
21,29135,11,0,320485
49,96445,5,0,482225
48,28591,12,0,343092
18,117341,8,0,938728
36,112423,12,0,1349076
27,111371,10,0,1113710
55,37476,17,0,637092
34,35054,0,1,0
38,59990,18,0,1079820
24,36725,3,1,110175
39,61372,5,0,306860
48,94193,8,0,753544
22,101780,4,0,407120
33,46730,0,1,0
26,30013,16,0,480208
42,99052,18,0,1782936
52,61250,11,0,673750
53,35758,1,1,35758
25,91876,0,0,0
28,50178,14,0,702492
37,87890,7,0,615230
24,38225,7,0,267575
24,93189,1,0,93189
26,76976,6,0,461856
37,95724,7,0,670068
21,89546,17,0,1522282
19,94008,4,0,376032
22,87071,2,0,174142
57,49682,11,0,546502
43,101357,4,0,405428
43,21999,3,1,65997
39,113739,15,0,1706085
40,119807,12,0,1437684
25,70047,12,0,840564
26,101810,19,0,1934390
21,119638,2,0,239276
32,41946,1,1,41946
51,117214,3,0,351642
38,79415,10,0,794150
27,54165,12,0,649980
48,36597,14,0,512358
21,119295,16,0,1908720
56,111461,11,0,1226071
50,41283,19,0,784377
19,95182,16,0,1522912
31,68694,14,0,961716
49,108882,18,0,1959876
30,108970,5,0,544850
50,33532,5,0,167660
39,60917,11,0,670087
35,96124,4,0,384496
42,109477,19,0,2080063
40,97825,0,0,0
35,35165,13,0,457145
24,83908,1,0,83908
35,65607,19,0,1246533
33,34162,14,0,478268
40,90111,7,0,630777
56,60277,18,0,1084986
46,74337,5,0,371685
39,57542,16,0,920672
29,94797,13,0,1232361
20,37011,12,0,444132
48,116980,14,0,1637720
22,92446,2,0,184892
49,55202,11,0,607222
27,35742,7,0,250194
43,98004,11,0,1078044
38,102432,2,0,204864
28,75288,9,0,677592
59,117774,1,0,117774
21,92802,12,0,1113624
25,43546,15,0,653190
20,33206,14,0,464884
35,31123,13,0,404599
53,69941,18,0,1258938
36,58285,11,0,641135
28,66449,14,0,930286
18,107475,0,0,0
25,106220,16,0,1699520
57,27147,7,0,190029
42,88001,14,0,1232014
55,82979,13,0,1078727
44,111322,6,0,667932
52,85278,8,0,682224
59,96135,18,0,1730430
48,42907,12,0,514884
42,101220,11,0,1113420
52,90986,19,0,1728734
21,101768,6,0,610608
42,21929,17,0,372793
59,71912,10,0,719120
30,61555,9,0,553995
21,20960,6,0,125760
57,105232,2,0,210464
54,79260,15,0,1188900
53,97313,12,0,1167756
37,33376,11,0,367136
23,72214,18,0,1299852
39,34586,5,0,172930
22,94902,3,0,284706
22,63959,19,0,1215221
37,83304,8,0,666432
33,119574,1,0,119574
49,64387,5,0,321935
30,51387,15,0,770805
19,37345,10,0,373450
19,36871,6,0,221226
34,58545,3,0,175635
18,61478,9,0,553302
47,80712,15,0,1210680
50,90441,8,0,723528
59,56628,17,0,962676
45,58657,4,0,234628
22,53013,0,0,0
40,110643,16,0,1770288
29,25765,19,0,489535
26,95038,14,0,1330532
25,49784,16,0,796544
57,54969,10,0,549690
20,59779,0,0,0
42,70988,19,0,1348772
58,82299,8,0,658392
38,72194,17,0,1227298
36,43790,0,1,0
38,113906,0,0,0
38,38359,16,0,613744
32,41213,10,0,412130
45,26350,7,0,184450
22,116611,2,0,233222
57,43279,14,0,605906
46,50384,15,0,755760
37,47609,14,0,666526
37,50407,2,0,100814
57,32336,2,1,64672
43,91895,2,0,183790
48,24428,5,0,122140
47,112952,11,0,1242472
39,92413,16,0,1478608
57,79179,9,0,712611
25,62541,15,0,938115
32,114856,8,0,918848
38,55501,12,0,666012
43,76449,4,0,305796
52,119222,8,0,953776
36,69363,7,0,485541
30,101388,1,0,101388
27,31832,12,0,381984
48,58505,13,0,760565
27,43955,12,0,527460
37,101470,0,0,0
58,44919,11,0,494109
27,30396,3,1,91188
19,45076,10,0,450760
48,37478,4,1,149912
26,38792,3,1,116376
55,42567,5,0,212835
18,89633,10,0,896330
26,81320,7,0,569240
37,96113,6,0,576678
21,65598,11,0,721578
37,22374,14,0,313236
19,74366,10,0,743660
28,36180,16,0,578880
41,95976,4,0,383904
58,45738,2,1,91476
32,24476,12,0,293712
38,86597,12,0,1039164
55,83546,1,0,83546
43,80119,5,0,400595
46,44773,16,0,716368
55,20832,12,0,249984
32,101818,1,0,101818
25,94833,16,0,1517328
55,51304,10,0,513040
24,88627,18,0,1595286
57,119186,8,0,953488
39,98173,4,0,392692
46,38443,2,1,76886
32,85087,7,0,595609
38,35871,9,0,322839
36,87986,8,0,703888
25,91337,5,0,456685
50,100415,6,0,602490
26,47051,0,1,0
48,59309,7,0,415163
22,64718,14,0,906052
27,45613,10,0,456130
32,108572,15,0,1628580
20,63504,7,0,444528
47,101969,0,0,0
32,64679,6,0,388074
35,66062,13,0,858806
51,25396,11,0,279356
45,29480,19,0,560120
33,58440,3,0,175320
57,30546,15,0,458190
45,99457,19,0,1889683
54,71099,0,0,0
54,36154,9,0,325386
33,63099,11,0,694089
51,112199,18,0,2019582
29,56639,11,0,623029
39,21306,16,0,340896
21,44517,19,0,845823
37,37018,16,0,592288
25,119018,2,0,238036
19,80122,5,0,400610
52,31263,8,0,250104
42,94061,5,0,470305
50,105345,0,0,0
56,43710,9,0,393390
41,87392,1,0,87392
54,103331,0,0,0
45,48175,11,0,529925
56,52775,11,0,580525
36,93654,11,0,1030194
26,46920,0,1,0
41,77472,15,0,1162080
19,34002,11,0,374022
41,110499,0,0,0
58,104600,10,0,1046000
32,113317,7,0,793219
34,28097,18,0,505746
34,114644,17,0,1948948
43,52012,16,0,832192
18,68289,13,0,887757
37,68577,4,0,274308
27,33439,13,0,434707
31,82455,0,0,0
57,116875,11,0,1285625
25,76550,10,0,765500
58,118722,17,0,2018274
32,40829,1,1,40829
49,32263,19,0,612997
30,104844,10,0,1048440
48,72481,15,0,1087215
18,110462,9,0,994158
20,60322,5,0,301610
23,44546,6,0,267276
23,89992,6,0,539952
29,84670,19,0,1608730
24,34508,18,0,621144
47,34206,6,0,205236
27,83857,4,0,335428
32,112774,2,0,225548
59,98377,10,0,983770
23,75476,9,0,679284
49,27495,17,0,467415
56,39896,3,1,119688
38,56447,9,0,508023
41,79450,12,0,953400
27,108822,9,0,979398
48,48673,13,0,632749
41,34587,1,1,34587
48,96076,17,0,1633292
55,57582,5,0,287910
30,79833,19,0,1516827
23,82072,2,0,164144
20,101570,19,0,1929830
53,29846,7,0,208922
41,91589,8,0,732712
43,99558,9,0,896022
28,119890,16,0,1918240
51,45913,17,0,780521
56,83699,7,0,585893
56,84155,11,0,925705
42,37032,15,0,555480
43,29167,1,1,29167
29,88820,9,0,799380
19,70505,3,0,211515
48,59625,13,0,775125
33,101862,5,0,509310
39,98070,9,0,882630
51,112208,4,0,448832
24,54065,14,0,756910
53,93825,6,0,562950
48,56591,19,0,1075229
26,31375,7,0,219625
50,98720,5,0,493600
48,24966,9,0,224694
52,20156,6,0,120936
20,27616,16,0,441856
19,112134,8,0,897072
46,81220,9,0,730980
36,40973,16,0,655568
25,66477,9,0,598293
51,110047,15,0,1650705
37,56233,7,0,393631
54,68320,9,0,614880
45,26461,13,0,343993
38,97164,4,0,388656
58,65118,10,0,651180
23,76731,19,0,1457889
56,37403,4,1,149612
19,94708,3,0,284124
47,51299,1,0,51299
45,109847,2,0,219694
30,72540,8,0,580320
51,40618,15,0,609270
42,53681,6,0,322086
37,118228,15,0,1773420
20,102572,8,0,820576
34,24371,19,0,463049
27,23817,2,1,47634
25,55700,7,0,389900
54,93490,12,0,1121880
53,89107,9,0,801963
57,63164,2,0,126328
31,49430,7,0,346010
46,74057,7,0,518399
52,24198,4,1,96792
48,81303,16,0,1300848
25,109266,4,0,437064
46,37908,5,0,189540
19,91210,1,0,91210
56,98293,12,0,1179516
34,87117,13,0,1132521
51,35958,5,0,179790
57,86836,16,0,1389376
52,94632,10,0,946320
40,51813,11,0,569943
55,87535,10,0,875350
40,33246,18,0,598428
33,48013,13,0,624169
28,32038,10,0,320380
52,68981,8,0,551848
46,55470,18,0,998460
54,61428,0,0,0
21,75666,7,0,529662
19,36473,16,0,583568
48,27931,6,0,167586
19,103219,13,0,1341847
30,105025,1,0,105025
31,55578,6,0,333468
54,84624,19,0,1607856
27,24349,15,0,365235
58,71368,13,0,927784
30,50117,16,0,801872
59,90986,1,0,90986
56,103077,16,0,1649232
50,43282,14,0,605948
25,107226,14,0,1501164
57,70264,19,0,1335016
36,67241,16,0,1075856
27,100723,17,0,1712291
39,36424,18,0,655632
29,73447,13,0,954811
47,49319,13,0,641147
31,107823,16,0,1725168
56,112651,12,0,1351812
40,81938,0,0,0
26,74065,2,0,148130
18,68436,2,0,136872
18,119678,17,0,2034526
34,92178,3,0,276534
48,28961,16,0,463376
34,26581,2,1,53162
37,113928,5,0,569640
38,58389,17,0,992613
44,85029,0,0,0
31,94276,2,0,188552
48,104601,9,0,941409
46,25607,18,0,460926
18,104672,8,0,837376
55,32798,15,0,491970
40,28594,19,0,543286
25,87348,15,0,1310220
49,47068,1,1,47068
26,97809,13,0,1271517
26,62483,16,0,999728
54,75598,18,0,1360764
52,106405,18,0,1915290
53,59962,3,0,179886
24,54989,2,0,109978
53,41298,19,0,784662
43,89680,5,0,448400
51,65573,17,0,1114741
30,53828,8,0,430624
20,100308,3,0,300924
59,118748,5,0,593740
33,34736,18,0,625248
48,38207,3,1,114621
44,63946,2,0,127892
54,113359,0,0,0
38,29182,19,0,554458
56,90432,15,0,1356480
31,75045,1,0,75045
47,79529,7,0,556703
57,111543,9,0,1003887
38,59605,18,0,1072890
42,73416,4,0,293664
32,21449,18,0,386082
54,83935,3,0,251805
45,72252,14,0,1011528
47,58357,11,0,641927
23,88768,2,0,177536
22,100466,9,0,904194
19,53828,10,0,538280
49,58506,18,0,1053108
48,74666,18,0,1343988
38,35652,10,0,356520
37,84228,14,0,1179192
20,86719,15,0,1300785
33,55180,15,0,827700
35,68352,11,0,751872
36,74032,6,0,444192
30,41714,17,0,709138
40,75683,4,0,302732
55,52694,5,0,263470
58,57023,8,0,456184
52,32804,14,0,459256
37,111783,10,0,1117830
19,97874,5,0,489370
54,27759,19,0,527421
27,100898,13,0,1311674
35,107281,15,0,1609215
20,84749,17,0,1440733
52,24487,0,1,0
51,92737,9,0,834633
18,104317,17,0,1773389
23,64505,12,0,774060
45,66072,18,0,1189296
40,116594,5,0,582970
56,108212,13,0,1406756
59,98779,5,0,493895
55,92566,5,0,462830
45,28908,0,1,0
42,69294,11,0,762234
58,70719,10,0,707190
56,23855,12,0,286260
34,40618,17,0,690506
53,117945,12,0,1415340
53,39032,4,1,156128
58,21935,10,0,219350
57,92728,18,0,1669104
47,53613,19,0,1018647
57,38446,5,0,192230
58,40660,14,0,569240
32,21201,17,0,360417
22,35239,4,1,140956
44,54469,4,0,217876
46,92004,7,0,644028
36,45728,11,0,503008
20,21686,4,1,86744
54,105779,4,0,423116
58,61599,10,0,615990
21,71872,7,0,503104
55,83909,14,0,1174726
45,20695,1,1,20695
19,70287,13,0,913731
22,34339,9,0,309051
41,85078,10,0,850780
36,84673,12,0,1016076
36,42885,5,0,214425
55,33622,14,0,470708
25,66130,13,0,859690
27,88878,19,0,1688682
58,27497,8,0,219976
29,86885,10,0,868850
36,115825,4,0,463300
47,37325,12,0,447900
27,20065,9,0,180585
21,57811,5,0,289055
46,93685,6,0,562110
38,24159,13,0,314067
56,117680,18,0,2118240
29,64978,15,0,974670
27,100529,17,0,1708993
39,68396,2,0,136792
29,119935,12,0,1439220
52,71740,15,0,1076100
44,67395,8,0,539160
27,76519,1,0,76519
35,104052,3,0,312156
45,60540,5,0,302700
28,83159,15,0,1247385
42,101392,4,0,405568
21,102521,13,0,1332773
43,48341,5,0,241705
51,94060,0,0,0
54,92961,19,0,1766259
33,119433,19,0,2269227
24,74968,15,0,1124520
20,85863,4,0,343452
41,71586,17,0,1216962
41,99708,19,0,1894452
59,59656,10,0,596560
19,88873,0,0,0
33,92852,3,0,278556
28,115971,0,0,0
44,46977,14,0,657678
55,77583,18,0,1396494
39,51500,0,0,0
51,105087,5,0,525435
29,95348,7,0,667436
37,34838,0,1,0
36,27025,17,0,459425
34,42049,1,1,42049
22,50521,0,0,0
22,36392,5,0,181960
30,44866,16,0,717856
50,39601,19,0,752419
57,119786,1,0,119786
56,113529,19,0,2157051
39,111601,8,0,892808
22,66330,16,0,1061280
59,104648,7,0,732536
46,80122,16,0,1281952
55,63022,10,0,630220
33,52216,1,0,52216
55,55272,6,0,331632
24,73926,11,0,813186
18,45360,19,0,861840
48,88386,4,0,353544
50,60234,4,0,240936
25,47701,16,0,763216
42,111458,14,0,1560412
55,33862,17,0,575654
24,78399,7,0,548793
18,94235,19,0,1790465
29,21513,19,0,408747
39,105806,19,0,2010314
42,40453,17,0,687701
28,57224,14,0,801136
58,21048,10,0,210480
42,91395,2,0,182790
31,24639,0,1,0
57,75554,2,0,151108
23,58149,2,0,116298
44,100437,11,0,1104807
32,57286,4,0,229144
29,32350,9,0,291150
21,62591,10,0,625910
36,55241,16,0,883856
24,80302,16,0,1284832
42,34111,4,1,136444
22,42554,1,1,42554
31,61224,17,0,1040808
48,38201,0,1,0
19,25855,12,0,310260
45,25112,0,1,0
21,108715,4,0,434860
48,78106,17,0,1327802
31,76983,2,0,153966
25,31040,19,0,589760
50,66250,19,0,1258750
39,60924,14,0,852936
22,25303,15,0,379545
46,66034,5,0,330170
33,38533,13,0,500929
24,104262,8,0,834096
44,36910,0,1,0
25,113300,15,0,1699500
26,64817,5,0,324085
27,69044,8,0,552352
28,34323,8,0,274584
48,118125,3,0,354375
22,24233,4,1,96932
36,20198,2,1,40396
56,31201,19,0,592819
38,62858,11,0,691438
30,20317,2,1,40634
54,80975,3,0,242925
43,87860,17,0,1493620
43,92845,11,0,1021295
47,106484,10,0,1064840
28,28320,0,1,0
27,31607,5,0,158035
34,108462,8,0,867696
25,56358,16,0,901728
53,24054,19,0,457026
52,43911,2,1,87822
56,75995,8,0,607960
42,22429,13,0,291577
18,63966,15,0,959490
48,21074,11,0,231814
38,89245,13,0,1160185
59,52122,19,0,990318
53,63806,15,0,957090
28,47315,16,0,757040
25,24142,14,0,337988
26,67108,12,0,805296
54,71747,6,0,430482
30,46330,5,0,231650
34,119719,1,0,119719
32,44554,15,0,668310
19,108366,11,0,1192026
41,30816,13,0,400608
27,105428,10,0,1054280
23,61132,2,0,122264
25,20894,8,0,167152
43,22986,8,0,183888
19,46983,0,1,0
49,68268,11,0,750948
59,76557,2,0,153114
29,24838,15,0,372570
24,108603,11,0,1194633
32,72864,6,0,437184
33,78720,16,0,1259520
59,95387,9,0,858483
32,70584,8,0,564672
32,39792,10,0,397920
55,37323,16,0,597168
42,66643,12,0,799716
53,94779,3,0,284337
49,32075,11,0,352825
43,118541,10,0,1185410
44,84137,12,0,1009644
46,28902,7,0,202314
36,119599,15,0,1793985
25,113919,13,0,1480947
44,117292,6,0,703752
43,119909,10,0,1199090
28,30093,2,1,60186
31,26886,9,0,241974
25,62591,1,0,62591
49,53426,1,0,53426
28,36771,2,1,73542
24,108827,16,0,1741232
23,101394,0,0,0
48,69518,4,0,278072
32,113124,7,0,791868
42,50433,2,0,100866
27,63244,5,0,316220
41,98638,3,0,295914
32,66248,6,0,397488
52,50091,8,0,400728
31,21255,19,0,403845
43,74083,12,0,888996
31,75464,14,0,1056496
45,67551,9,0,607959
38,61928,5,0,309640
43,53006,13,0,689078
23,31823,11,0,350053
46,47672,13,0,619736
58,52321,6,0,313926
40,96409,10,0,964090
39,97618,1,0,97618
31,34151,18,0,614718
47,43116,17,0,732972
26,92830,1,0,92830
54,27461,0,1,0
39,28891,9,0,260019
50,102308,15,0,1534620
32,31166,15,0,467490
42,107675,14,0,1507450
22,20459,18,0,368262
25,52487,2,0,104974
33,38515,0,1,0
38,38686,8,0,309488
51,112421,13,0,1461473
33,32842,13,0,426946
48,88079,11,0,968869
36,99792,17,0,1696464
35,32181,1,1,32181
18,66869,12,0,802428
45,103195,12,0,1238340
31,65139,7,0,455973
44,109648,14,0,1535072
42,111675,2,0,223350
43,39509,17,0,671653
40,85706,17,0,1457002
26,24302,0,1,0
19,100609,7,0,704263
33,22431,3,1,67293
42,87911,8,0,703288
36,118687,10,0,1186870
44,39224,1,1,39224
30,39827,12,0,477924
57,39532,18,0,711576
39,45384,0,1,0
55,34557,6,0,207342
54,46862,19,0,890378
24,42095,18,0,757710
26,21222,15,0,318330
47,112068,13,0,1456884
38,58873,1,0,58873
28,98681,19,0,1874939
42,116541,18,0,2097738
18,67592,1,0,67592
35,57654,4,0,230616
53,82340,11,0,905740
57,26231,1,1,26231
24,110160,7,0,771120
24,102912,18,0,1852416
48,116914,15,0,1753710
33,74884,16,0,1198144
31,38562,12,0,462744
55,103287,4,0,413148
22,36317,12,0,435804
51,110903,10,0,1109030
50,35968,10,0,359680
48,49831,18,0,896958
33,101895,11,0,1120845
48,99716,13,0,1296308
56,37524,8,0,300192
52,70079,12,0,840948
36,103087,11,0,1133957
47,61620,5,0,308100
58,85439,17,0,1452463
27,73145,2,0,146290
34,78995,1,0,78995
29,21500,14,0,301000
42,39611,13,0,514943
27,100622,18,0,1811196
30,106519,5,0,532595
52,118920,6,0,713520
37,79886,10,0,798860
32,81105,1,0,81105
46,74119,6,0,444714
32,31785,14,0,444990
19,38536,13,0,500968
19,67209,0,0,0
46,55849,18,0,1005282
53,95952,8,0,767616
55,115097,16,0,1841552
56,48494,18,0,872892
51,95792,4,0,383168
26,52305,7,0,366135
38,31935,12,0,383220
34,25612,14,0,358568
28,75024,6,0,450144
58,115827,8,0,926616
50,26361,13,0,342693
30,92035,18,0,1656630
52,74236,17,0,1262012
39,77866,0,0,0
56,40224,12,0,482688
55,95741,8,0,765928
52,102166,4,0,408664
40,25203,8,0,201624
55,59278,4,0,237112
25,70545,17,0,1199265
25,54012,16,0,864192
54,108996,12,0,1307952
