age,salary,purchases,churn
22,67144,3,0
21,94514,3,0
39,42737,9,0
21,97308,10,0
48,26591,4,1
25,31218,18,0
44,101178,5,0
22,22917,3,1
51,53427,7,0
47,103576,6,0
54,105528,14,0
54,23294,11,0
22,116010,17,0
25,50331,18,0
30,59597,7,0
34,31002,8,0
57,41034,17,0
34,51369,8,0
38,84920,16,0
19,94462,17,0
20,59025,10,0
46,26402,5,0
34,103557,2,0
25,76631,2,0
22,99544,1,0
29,78455,11,0
40,39195,15,0
44,96139,19,0
37,36452,16,0
37,36103,15,0
39,82777,19,0
50,34764,8,0
55,110693,1,0
48,28250,6,0
36,60821,0,0
33,71137,0,0
51,39172,7,0
46,23195,2,1
44,94177,9,0
28,98017,5,0
29,88899,3,0
57,38460,16,0
19,30381,12,0
54,116456,7,0
34,38748,16,0
56,23587,19,0
32,36522,6,0
31,96237,18,0
20,77630,3,0
52,104569,6,0
56,35320,11,0
57,89457,15,0
44,76132,9,0
42,115678,18,0
39,41820,15,0
21,114477,6,0
56,20822,15,0
55,100978,0,0
41,60880,1,0
30,53016,12,0
37,68355,3,0
34,47081,17,0
52,60147,0,0
48,74964,11,0
52,89263,3,0
52,56250,2,0
45,96202,19,0
20,33462,4,1
50,75347,8,0
44,53253,14,0
27,107530,17,0
24,57725,11,0
41,81244,0,0
52,113155,4,0
44,92761,15,0
42,24366,3,1
59,33545,8,0
39,49974,7,0
26,74648,2,0
59,107663,8,0
21,108198,7,0
33,71319,15,0
49,28665,11,0
57,59390,17,0
33,66475,16,0
51,21442,2,1
50,32839,2,1
18,43194,0,1
51,101785,2,0
46,113166,14,0
38,61229,8,0
54,60283,19,0
29,48215,17,0
19,114681,19,0
22,105934,7,0
37,91313,11,0
51,30538,16,0
54,92871,15,0
18,32068,4,1
59,103665,11,0
26,70499,0,0
37,68396,15,0
19,26458,17,0
40,52684,14,0
19,115556,0,0
27,91218,11,0
28,113065,4,0
20,58089,17,0
32,38751,19,0
59,109801,12,0
50,44325,15,0
18,51274,9,0
50,118392,19,0
26,36465,16,0
57,33525,7,0
57,117166,9,0
34,20824,0,1
53,22450,16,0
56,28323,10,0
49,82126,6,0
20,67825,17,0
54,28863,8,0
58,45334,19,0
56,87118,13,0
38,74977,12,0
35,27695,12,0
32,24257,16,0
20,61908,4,0
39,23116,0,1
21,97370,5,0
56,26788,5,0
44,97802,11,0
37,91003,6,0
40,27888,0,1
33,36635,3,1
29,33176,8,0
38,95548,9,0
33,106181,12,0
26,104732,18,0
52,62897,14,0
32,89181,2,0
51,45107,1,1
52,87121,10,0
48,66708,15,0
20,119207,12,0
21,34714,11,0
53,74411,17,0
32,37513,4,1
57,81309,12,0
25,86715,8,0
40,36046,15,0
47,86361,3,0
39,83049,1,0
45,94030,18,0
23,32951,10,0
39,61956,13,0
41,114362,13,0
54,113482,18,0
39,119448,18,0
51,107131,6,0
58,31685,18,0
23,66062,14,0
48,31173,6,0
56,49570,19,0
19,30959,5,0
45,30297,9,0
37,25530,7,0
41,71733,8,0
30,31949,5,0
18,59876,9,0
53,91346,6,0
38,68264,15,0
52,26089,8,0
31,58622,17,0
30,76435,7,0
55,84538,3,0
39,99424,15,0
33,93354,17,0
37,117598,13,0
27,47632,4,1
36,33242,3,1
44,93122,13,0
37,29066,17,0
24,110057,7,0
19,76917,4,0
27,73006,4,0
27,28460,14,0
33,106185,3,0
22,116426,13,0
27,114363,19,0
50,43349,14,0
42,73314,4,0
27,48254,1,1
58,106337,2,0
41,58853,1,0
36,64289,5,0
41,86983,18,0
40,116406,12,0
30,46752,18,0
39,69098,2,0
39,74659,3,0
31,72752,6,0
20,115421,12,0
26,20518,6,0
42,100602,5,0
40,47487,12,0
47,77796,7,0
59,115260,11,0
41,52633,11,0
23,81027,15,0
59,107004,10,0
49,31027,12,0
20,65455,1,0
27,40906,2,1
46,45447,4,1
46,110271,9,0
27,68966,1,0
59,65711,9,0
22,104105,8,0
40,39216,14,0
43,28858,7,0
22,95652,6,0
28,93945,9,0
54,36265,11,0
37,71206,17,0
50,46836,6,0
39,27646,16,0
53,34780,13,0
40,85915,0,0
34,59312,13,0
51,74155,17,0
47,68809,1,0
41,35343,8,0
59,78418,8,0
28,26747,19,0
33,115054,10,0
52,64023,10,0
19,27607,1,1
37,110577,3,0
32,25091,4,1
42,98179,5,0
30,84799,19,0
23,41461,16,0
42,79697,7,0
52,20235,16,0
26,46243,3,1
34,110769,9,0
45,32676,3,1
30,92463,1,0
19,33349,13,0
36,20033,18,0
48,49599,13,0
43,68535,6,0
48,81132,15,0
35,49535,19,0
24,76017,18,0
30,86074,9,0
51,80316,19,0
37,112339,0,0
30,81898,1,0
32,58175,4,0
58,108668,7,0
50,29674,16,0
34,90604,18,0
37,117593,8,0
22,27480,13,0
39,58832,15,0
57,21688,3,1
54,61844,16,0
27,40024,8,0
40,112009,19,0
38,25166,12,0
25,68758,4,0
54,99728,2,0
27,75140,18,0
42,72504,6,0
47,74359,15,0
40,82815,11,0
53,63977,4,0
36,81158,7,0
54,50798,5,0
47,44612,5,0
22,59082,11,0
59,65115,11,0
53,53731,3,0
34,28453,1,1
31,84646,0,0
22,95471,0,0
41,118010,10,0
23,54029,19,0
24,118175,2,0
30,85363,18,0
18,32578,5,0
34,116180,14,0
38,97409,18,0
34,55079,11,0
46,75276,19,0
20,89930,5,0
28,114620,16,0
28,80706,17,0
19,110761,13,0
48,58357,1,0
30,108131,9,0
34,106327,5,0
45,81989,15,0
27,98959,4,0
22,47441,15,0
58,51536,0,0
57,108260,18,0
44,27265,2,1
46,42002,17,0
47,90153,18,0
32,71705,7,0
41,73130,7,0
56,116915,19,0
56,43364,6,0
40,48945,19,0
49,24539,12,0
18,108431,15,0
53,97278,1,0
52,36076,13,0
55,83895,15,0
21,23556,9,0
50,64000,19,0
25,67093,11,0
38,79993,19,0
58,75532,7,0
46,79572,1,0
25,45786,4,1
29,117828,19,0
57,77993,9,0
49,67044,13,0
49,39917,2,1
45,64654,5,0
19,59879,15,0
30,43969,3,1
34,53400,19,0
56,94783,12,0
22,58945,14,0
35,56763,6,0
25,70593,0,0
26,46296,3,1
49,37811,19,0
53,118652,8,0
26,61325,5,0
40,42097,0,1
51,67762,3,0
19,84404,6,0
46,53501,6,0
48,52987,2,0
24,45301,8,0
25,101103,10,0
32,39227,13,0
20,91517,5,0
51,42718,10,0
58,85563,11,0
50,101642,11,0
53,105329,16,0
32,61822,1,0
18,94868,4,0
50,96126,0,0
23,97291,19,0
40,65836,8,0
24,28752,10,0
50,87255,11,0
32,97431,6,0
33,58604,13,0
23,69854,11,0
53,57407,4,0
43,25774,2,1
42,70730,7,0
51,84325,6,0
37,43626,5,0
25,116678,18,0
50,91564,2,0
19,116952,7,0
28,116751,2,0
53,51955,9,0
44,114724,6,0
47,82456,14,0
20,106673,2,0
53,77597,8,0
51,115472,17,0
55,69325,1,0
45,72454,17,0
45,75223,13,0
53,113142,6,0
28,95294,14,0
58,84733,10,0
34,50181,13,0
45,86639,19,0
18,94330,10,0
55,93879,18,0
44,46401,7,0
58,118392,12,0
51,25784,15,0
18,112243,12,0
38,73246,9,0
23,20874,2,1
39,54091,1,0
23,39039,14,0
53,75002,11,0
37,79468,5,0
40,111951,11,0
37,46122,6,0
25,77606,13,0
37,51585,9,0
43,113515,10,0
22,49740,1,1
57,38991,0,1
29,28897,5,0
47,107957,16,0
21,115772,18,0
18,33463,14,0
38,32023,3,1
19,31126,12,0
49,93436,6,0
57,106870,7,0
27,24790,19,0
48,95227,4,0
47,92459,8,0
25,34033,14,0
25,37848,2,1
57,86040,12,0
47,108330,7,0
38,81437,15,0
48,32733,5,0
54,21371,18,0
35,81943,18,0
51,115131,17,0
18,46759,16,0
18,67967,19,0
55,58674,4,0
23,48782,4,1
45,102555,17,0
40,63872,17,0
40,116826,15,0
31,25345,19,0
29,60434,1,0
54,37813,5,0
25,104508,3,0
34,23733,4,1
32,21888,0,1
23,68246,7,0
58,85769,1,0
58,23324,19,0
23,119480,15,0
58,40112,10,0
51,38906,4,1
27,101931,7,0
57,53152,3,0
29,80995,17,0
26,36653,5,0
42,104727,12,0
19,93292,17,0
28,96331,9,0
51,43863,3,1
23,59163,7,0
53,47318,17,0
25,102797,2,0
53,83429,12,0
23,49641,13,0
48,32073,11,0
57,53886,2,0
48,21551,3,1
47,59190,2,0
53,114270,9,0
20,69952,5,0
48,58114,7,0
28,92778,8,0
37,109927,1,0
54,33673,14,0
21,68500,12,0
26,76841,0,0
52,91345,19,0
29,96660,1,0
21,87906,11,0
19,30677,15,0
37,35825,3,1
21,110167,14,0
21,93291,8,0
34,88222,14,0
41,26000,5,0
39,77097,16,0
26,61207,2,0
23,39503,9,0
31,72897,4,0
40,80494,7,0
30,50288,11,0
51,86012,5,0
18,95469,7,0
42,82396,15,0
40,87404,14,0
43,21409,18,0
28,40876,6,0
34,60809,2,0
36,107779,10,0
57,60389,14,0
51,90359,2,0
35,20068,7,0
46,62528,3,0
35,113246,2,0
18,107884,14,0
55,92726,1,0
43,90142,3,0
52,74597,19,0
37,62847,4,0
20,55336,3,0
18,101881,16,0
58,69980,5,0
48,85366,3,0
50,76202,4,0
58,66490,17,0
26,109721,14,0
40,28530,18,0
21,81426,0,0
22,112058,12,0
29,33061,9,0
57,87528,13,0
25,74022,11,0
53,89989,10,0
52,85824,14,0
24,75291,16,0
47,106623,19,0
44,69650,10,0
34,75020,8,0
28,29579,7,0
40,68119,19,0
22,86094,12,0
48,26505,10,0
25,60301,6,0
26,110157,13,0
21,116639,15,0
23,87509,8,0
23,111641,14,0
24,82871,2,0
41,64876,0,0
50,49673,15,0
32,65268,10,0
29,49433,7,0
25,77240,0,0
29,21259,9,0
27,46375,14,0
23,35344,1,1
38,96428,18,0
37,42136,15,0
51,66703,14,0
47,109708,15,0
54,80556,0,0
24,94945,7,0
42,97085,3,0
27,92050,19,0
55,37273,6,0
40,89738,3,0
28,32201,13,0
42,111423,13,0
47,47894,17,0
21,66343,4,0
54,80529,18,0
23,65417,3,0
20,95434,3,0
18,26971,5,0
21,112209,6,0
53,49368,4,1
48,114120,1,0
50,49169,7,0
43,62716,0,0
58,85204,15,0
44,66684,3,0
43,106671,2,0
26,40863,3,1
52,106816,0,0
40,111673,5,0
26,95716,19,0
39,75992,18,0
19,39070,1,1
56,101483,18,0
36,73806,15,0
54,69761,14,0
30,40894,13,0
28,89581,19,0
37,100153,18,0
25,63652,2,0
25,96939,6,0
29,74721,8,0
21,75742,8,0
20,43177,2,1
18,117994,19,0
53,74968,2,0
24,30208,1,1
38,93826,18,0
24,115071,11,0
40,42155,2,1
57,116628,17,0
25,60124,14,0
45,30342,16,0
36,66934,3,0
54,23618,16,0
48,114875,16,0
20,40105,10,0
32,46289,19,0
46,53973,0,0
27,81433,5,0
34,92920,0,0
34,104661,1,0
31,113688,0,0
50,74559,0,0
34,105227,9,0
38,109620,12,0
59,51632,18,0
26,70147,3,0
58,82248,15,0
48,88231,6,0
43,66809,15,0
49,94955,6,0
30,37931,1,1
41,114304,0,0
42,95768,13,0
53,72481,13,0
23,61859,8,0
53,72630,1,0
21,71976,0,0
23,119295,3,0
31,90461,11,0
32,44187,11,0
29,118902,3,0
39,101558,9,0
23,52799,12,0
40,49579,0,1
25,116382,15,0
35,48875,1,1
58,43766,0,1
43,47224,8,0
28,104619,12,0
25,59160,12,0
46,48091,1,1
20,43256,2,1
47,37462,9,0
56,33509,16,0
47,106199,9,0
39,81270,0,0
40,116788,4,0
18,83903,11,0
53,53054,13,0
35,33914,16,0
23,83836,17,0
30,89305,16,0
41,88659,18,0
58,51571,3,0
33,49078,5,0
35,103076,11,0
27,42533,9,0
58,22944,16,0
40,50375,11,0
54,55105,8,0
44,71175,15,0
41,90817,18,0
40,72309,11,0
32,70721,2,0
54,91942,4,0
31,38624,10,0
29,66178,12,0
51,64975,19,0
50,99477,5,0
26,22080,11,0
58,117369,13,0
26,33472,19,0
25,98903,14,0
18,48391,13,0
30,25394,4,1
49,100853,1,0
44,90187,14,0
30,77025,18,0
21,45035,4,1
46,40169,8,0
40,40669,3,1
41,29430,9,0
33,108120,15,0
20,103844,7,0
47,112747,6,0
27,63750,4,0
42,117037,15,0
55,35787,17,0
54,37863,8,0
29,37132,6,0
41,42115,11,0
26,77707,6,0
28,114810,6,0
19,88410,3,0
53,106336,1,0
27,106258,17,0
53,37805,9,0
43,100668,9,0
22,88326,16,0
21,100591,10,0
46,95964,10,0
58,60985,18,0
39,107490,3,0
36,119990,15,0
22,91666,14,0
27,63219,18,0
36,59789,12,0
53,22024,6,0
30,35069,14,0
44,41736,11,0
22,119636,12,0
42,21651,10,0
45,102739,1,0
56,82783,19,0
44,108986,16,0
39,86289,13,0
19,95833,7,0
41,91655,13,0
51,102206,16,0
35,69937,12,0
48,97517,6,0
33,33794,2,1
26,70426,17,0
27,46497,5,0
29,54082,2,0
57,118943,17,0
52,77193,1,0
21,34307,14,0
27,40763,9,0
50,111607,19,0
40,26124,17,0
52,101566,16,0
49,88849,4,0
50,75686,5,0
19,44748,19,0
28,32704,1,1
35,77877,19,0
44,38786,10,0
57,44123,17,0
39,21856,1,1
35,86501,12,0
42,69626,0,0
42,98915,10,0
22,35024,4,1
41,74565,11,0
54,86612,10,0
40,74602,18,0
30,41813,12,0
32,103592,15,0
44,35350,2,1
48,68544,6,0
37,63372,18,0
54,98518,18,0
49,22589,3,1
48,67665,6,0
45,92581,3,0
22,97595,8,0
26,43425,8,0
41,79565,6,0
36,105050,1,0
45,103969,19,0
31,22141,13,0
40,77362,8,0
22,36014,6,0
40,94844,4,0
28,110742,13,0
38,23712,14,0
57,36551,6,0
23,31082,3,1
46,63360,0,0
46,84728,3,0
30,101866,6,0
57,99373,16,0
45,66661,6,0
52,29060,6,0
53,113226,13,0
46,73752,12,0
37,114990,14,0
40,68543,10,0
23,48781,4,1
36,44665,9,0
49,82255,1,0
56,24765,14,0
32,118884,5,0
40,40879,11,0
45,107803,0,0
32,24550,18,0
22,97465,9,0
18,68607,5,0
47,35750,9,0
24,88347,5,0
25,51692,2,0
46,68012,4,0
27,110896,19,0
30,70022,0,0
31,66030,5,0
44,40817,19,0
30,21328,13,0
24,118369,10,0
30,117638,0,0
53,31980,7,0
30,31199,16,0
28,61721,1,0
31,116897,16,0
27,67468,9,0
19,42386,8,0
44,50459,8,0
29,27448,16,0
41,62643,10,0
27,91831,19,0
42,112378,19,0
21,59069,4,0
44,24365,0,1
40,67018,18,0
33,92974,6,0
58,67523,8,0
26,20615,9,0
57,41909,5,0
23,64195,6,0
22,56475,15,0
32,21286,3,1
25,36000,3,1
59,101514,2,0
23,107763,4,0
59,43448,12,0
54,90619,11,0
27,98888,13,0
31,41717,14,0
38,49066,13,0
19,48699,14,0
46,75724,1,0
34,108464,12,0
49,109355,15,0
49,97052,1,0
30,98961,4,0
37,89786,7,0
25,71663,7,0
28,109831,9,0
36,114550,8,0
57,53565,0,0
27,66244,3,0
35,45353,8,0
54,103242,15,0
40,110586,5,0
39,110005,10,0
59,63573,15,0
36,111474,0,0
49,110278,9,0
33,50409,12,0
58,35367,16,0
50,114816,9,0
45,46247,0,1
33,52981,5,0
45,85893,9,0
52,92991,9,0
32,102008,14,0
31,69704,0,0
20,107446,17,0
49,51187,12,0
56,119313,10,0
52,102729,2,0
48,79417,8,0
52,93032,6,0
24,48657,5,0
56,47685,13,0
53,104728,4,0
43,112618,13,0
33,53784,15,0
59,86904,7,0
43,97633,2,0
25,86959,3,0
19,30094,8,0
59,67011,2,0
54,113378,12,0
56,45593,14,0
40,82327,14,0
19,22472,10,0
22,73348,10,0
48,61371,4,0
48,32699,8,0
27,50700,6,0
38,102309,5,0
25,23742,4,1
38,97384,19,0
21,32479,5,0
35,117676,3,0
51,104445,9,0
37,87688,17,0
27,63707,16,0
19,74564,12,0
21,80937,2,0
23,20083,5,0
34,74463,7,0
58,56360,3,0
36,34349,11,0
42,50974,15,0
57,39407,13,0
28,24996,1,1
22,28372,12,0
33,83254,10,0
46,28532,6,0
55,37563,5,0
33,100800,19,0
33,105621,14,0
40,92287,7,0
26,50289,13,0
56,114618,5,0
21,88910,6,0
30,95017,1,0
33,29057,6,0
28,110459,0,0
42,32993,16,0
51,39931,11,0
51,40772,4,1
52,49807,9,0
37,74775,11,0
21,115044,9,0
42,25799,11,0
38,33674,0,1
26,51654,14,0
47,78501,17,0
33,43476,0,1
32,25701,5,0
46,112718,13,0
49,49298,8,0
21,61920,14,0
33,65257,17,0
47,27606,1,1
57,118192,16,0
52,44636,6,0
19,49569,9,0
50,62640,16,0
34,68293,4,0
49,69516,0,0
58,105464,1,0
40,108829,0,0
59,94500,2,0
31,26994,18,0
27,111485,14,0
35,35106,14,0
29,47726,17,0
30,105961,10,0
20,80997,9,0
53,110217,19,0
22,69259,18,0
18,47163,2,1
39,84834,2,0
33,42704,19,0
44,46931,6,0
22,34409,3,1
44,56455,14,0
53,90693,2,0
52,80336,6,0
55,27448,6,0
47,86969,6,0
32,103410,3,0
42,115683,7,0
58,38818,7,0
33,65966,16,0
35,95741,16,0
38,108381,13,0
46,55269,10,0
32,94453,15,0
23,23555,13,0
22,61570,18,0
31,57456,5,0
36,90213,7,0
22,73192,13,0
18,24581,12,0
41,65028,12,0
28,80994,18,0
33,77833,7,0
49,103964,2,0
30,30511,5,0
18,34412,19,0
29,111205,13,0
43,97505,0,0
28,106227,16,0
48,59990,11,0
56,26918,15,0
43,116443,0,0
29,70402,11,0
22,96286,10,0
58,26863,10,0
43,98325,9,0
32,27886,4,1
52,58386,3,0
58,61965,9,0
22,29115,2,1
59,95166,18,0
48,104455,1,0
58,39801,4,1
25,106066,16,0
59,53461,0,0
37,44498,13,0
39,111320,17,0
38,119031,16,0
50,41014,18,0
35,30395,12,0
28,27334,7,0
18,29422,13,0
21,28542,0,1
22,100426,3,0
55,44739,18,0
31,50670,19,0
57,51359,15,0
55,32652,2,1
34,103030,16,0
45,25965,3,1
52,23156,4,1
42,38994,16,0
18,47720,0,1
46,101364,7,0
41,29188,1,1
55,23173,3,1
50,110636,13,0
53,41060,7,0
33,40597,14,0
23,32629,18,0
19,62310,0,0
36,99776,19,0
42,21258,2,1
42,79341,18,0
43,93921,4,0
26,90771,11,0
51,63425,18,0
55,56959,9,0
19,102777,13,0
38,31156,13,0
41,87004,16,0
58,110342,1,0
44,86379,7,0
38,40928,0,1
53,74642,19,0
20,41714,3,1
53,39378,10,0
29,110976,6,0
58,46847,8,0
57,21551,9,0
24,92178,11,0
21,24720,19,0
52,68881,17,0
33,69994,0,0
54,42133,11,0
39,84099,5,0
39,32219,4,1
27,103630,17,0
45,90145,18,0
52,118144,18,0
18,114899,5,0
29,75082,2,0
34,61515,15,0
47,26308,13,0
45,46425,7,0
56,81850,14,0
20,77322,9,0
46,59594,11,0
29,98296,10,0
59,87484,3,0
59,34303,14,0
32,68781,7,0
48,62930,12,0
38,28355,11,0
34,80002,16,0
56,105114,11,0
57,94808,15,0
33,39068,14,0
22,22773,11,0
53,104440,6,0
44,76135,4,0
32,101520,7,0
40,86696,10,0
46,29022,10,0
57,31794,19,0
23,57533,19,0
36,41868,0,1
42,48517,6,0
53,84085,16,0
51,29838,5,0
28,20029,17,0
34,78751,19,0
38,59449,18,0
33,61330,15,0
57,85860,9,0
31,110187,18,0
26,23681,2,1
51,78319,11,0
19,49485,4,1
24,59965,9,0
29,61243,17,0
21,21156,6,0
44,20284,6,0
52,58126,16,0
57,56055,15,0
31,70228,15,0
53,119349,12,0
36,47968,2,1
29,110979,6,0
29,111595,17,0
25,113010,0,0
29,26046,10,0
27,20043,1,1
44,83780,12,0
33,71117,10,0
50,82712,5,0
19,44264,13,0
24,25354,11,0
37,85376,16,0
41,100891,12,0
38,78397,7,0
32,97329,1,0
43,96024,10,0
45,57263,13,0
51,112673,11,0
23,74506,1,0
49,89815,5,0
40,111040,10,0
45,115186,17,0
57,27400,9,0
22,47498,17,0
49,62902,7,0
57,47770,9,0
53,118702,2,0
54,106766,18,0
44,22096,8,0
55,57705,14,0
49,104901,17,0
35,80620,0,0
43,87620,7,0
35,63591,16,0
42,88653,5,0
38,30500,17,0
19,52353,17,0
50,113716,17,0
49,104593,19,0
24,72626,0,0
21,69786,15,0
33,54398,17,0
23,23548,11,0
54,92476,8,0
50,48789,2,1
47,30692,10,0
46,45221,9,0
35,75564,6,0
44,58140,11,0
37,88188,16,0
58,41498,16,0
45,30173,11,0
52,84153,5,0
24,89261,8,0
31,114976,5,0
27,98786,19,0
26,81711,14,0
57,73431,15,0
37,36614,10,0
24,109649,9,0
35,95045,6,0
20,97154,7,0
56,69415,6,0
43,95850,18,0
34,90748,14,0
22,55064,13,0
34,85143,14,0
29,107602,1,0
54,47855,10,0
57,41689,11,0
35,56300,11,0
50,114672,11,0
18,112056,3,0
39,68424,19,0
34,103273,14,0
41,53279,17,0
41,106358,7,0
25,44528,5,0
43,47288,16,0
43,38643,0,1
54,68602,3,0
34,74127,16,0
24,64176,12,0
32,33131,17,0
42,57221,7,0
33,63191,11,0
52,70869,16,0
34,28375,8,0
34,56912,0,0
20,72395,7,0
37,59995,16,0
47,72706,19,0
43,65950,16,0
48,100306,0,0
28,21206,17,0
56,43841,5,0
52,89614,5,0
56,42980,13,0
41,47438,3,1
22,34479,15,0
54,90858,13,0
44,68501,9,0
42,92179,11,0
40,74640,13,0
21,56976,0,0
52,101612,11,0
50,106585,1,0
46,27030,6,0
24,94228,19,0
22,103640,2,0
28,91750,12,0
18,88237,5,0
29,77723,8,0
47,53877,15,0
51,24926,17,0
54,74062,1,0
33,48978,19,0
47,38074,11,0
30,37296,4,1
40,66993,0,0
51,67676,15,0
55,23449,2,1
30,79735,11,0
41,46268,7,0
38,90990,6,0
48,91246,0,0
28,80912,15,0
21,88846,11,0
19,52458,1,0
20,103073,3,0
44,55638,7,0
38,27337,7,0
53,71643,10,0
40,70006,14,0
22,48247,19,0
28,118959,13,0
46,41218,5,0
35,100228,2,0
42,47900,3,1
48,50676,19,0
28,32556,5,0
33,35749,0,1
23,75194,1,0
31,20197,7,0
23,106793,19,0
28,40976,5,0
26,45527,15,0
50,20073,17,0
46,114384,0,0
59,49523,7,0
45,37096,6,0
57,26498,16,0
36,34431,12,0
34,75760,12,0
40,69284,6,0
39,24949,10,0
40,61149,0,0
20,94462,18,0
50,112963,18,0
46,94505,10,0
50,67439,16,0
22,110801,19,0
37,90146,6,0
56,55592,10,0
54,66057,3,0
55,52554,12,0
46,108818,8,0
20,69260,14,0
52,38520,17,0
18,95461,3,0
19,97101,16,0
19,72495,6,0
28,89792,13,0
43,110002,3,0
43,23842,18,0
57,41749,19,0
57,24531,13,0
58,45798,13,0
25,61304,10,0
29,27730,15,0
19,99097,7,0
40,46444,14,0
29,92971,10,0
30,67552,3,0
44,55891,19,0
50,52007,0,0
48,36398,19,0
39,108853,18,0
24,74560,12,0
32,59761,0,0
37,74179,9,0
59,33145,16,0
21,98781,13,0
55,52232,9,0
25,57266,11,0
32,111511,18,0
59,59456,17,0
58,45859,10,0
27,21223,14,0
43,50724,10,0
58,54201,18,0
34,51189,1,0
42,24219,15,0
46,100945,6,0
56,52996,7,0
49,102690,14,0
46,105350,18,0
54,26534,16,0
48,78863,13,0
49,100221,5,0
21,26530,9,0
35,99572,11,0
50,71287,7,0
22,92326,0,0
31,40862,17,0
31,72440,8,0
25,51174,3,0
18,39627,9,0
58,46319,4,1
31,79905,15,0
58,83188,11,0
35,35751,19,0
33,25378,16,0
42,46945,16,0
51,96558,18,0
25,41286,6,0
32,88136,3,0
35,24197,9,0
29,36777,5,0
27,93845,15,0
52,114791,0,0
49,108382,17,0
59,22236,5,0
55,102904,13,0
21,47468,13,0
18,62525,1,0
54,66505,7,0
52,26274,9,0
58,116993,0,0
39,58548,14,0
31,83866,12,0
48,76431,16,0
53,93664,7,0
43,76303,19,0
27,109184,5,0
50,105348,11,0
50,25208,6,0
24,48289,15,0
43,82598,3,0
30,69830,15,0
24,27885,4,1
38,91862,2,0
56,85734,1,0
56,37132,4,1
56,49344,12,0
20,105610,0,0
36,47561,12,0
34,102051,1,0
41,97416,12,0
39,52841,10,0
31,65245,6,0
37,39065,8,0
54,34962,14,0
58,118017,16,0
43,87101,12,0
43,29760,7,0
44,118669,17,0
58,41924,7,0
36,23272,5,0
53,51481,19,0
18,108949,9,0
29,111333,16,0
44,42820,18,0
47,50938,1,0
36,29096,6,0
25,102609,17,0
26,31889,8,0
20,62950,15,0
44,60229,19,0
31,35907,17,0
20,111695,11,0
23,54189,10,0
47,114832,1,0
56,47500,17,0
28,54304,11,0
48,86951,15,0
33,52440,13,0
26,80153,7,0
19,36553,14,0
39,76741,11,0
46,67809,18,0
31,39169,1,1
19,97402,11,0
50,65994,4,0
30,20395,4,1
19,103519,13,0
46,49707,13,0
27,118281,17,0
51,98319,7,0
58,57300,7,0
30,39819,5,0
37,57420,10,0
59,39538,2,1
41,27750,11,0
28,77836,1,0
48,54353,13,0
53,52449,5,0
31,95923,8,0
29,93049,0,0
49,72295,0,0
41,60117,15,0
43,32380,6,0
29,78121,8,0
19,46613,10,0
35,87658,10,0
58,56260,19,0
50,39354,2,1
22,88138,2,0
41,77892,5,0
43,58970,14,0
36,49910,12,0
56,81187,16,0
46,85654,4,0
40,65788,4,0
47,93604,2,0
37,47631,3,1
46,59754,17,0
38,113159,10,0
38,55942,4,0
54,21474,4,1
18,109017,8,0
27,41749,19,0
26,107306,13,0
53,78069,17,0
53,62241,4,0
44,46897,18,0
54,113710,5,0
24,20770,0,1
52,69373,4,0
35,103394,14,0
23,51631,14,0
23,30153,2,1
57,84993,3,0
37,95693,8,0
32,76227,3,0
53,58150,3,0
35,76880,2,0
58,107279,10,0
43,37117,0,1
55,61140,8,0
29,104168,10,0
56,72560,19,0
55,25584,2,1
54,115328,9,0
18,46461,7,0
33,70727,8,0
18,79977,14,0
42,27298,18,0
43,80088,17,0
22,51029,11,0
59,77541,7,0
44,36694,0,1
30,26418,19,0
18,106535,19,0
50,108183,13,0
48,105674,19,0
41,113972,13,0
57,86466,0,0
25,51369,10,0
21,81689,1,0
48,71394,9,0
57,23602,4,1
58,113094,19,0
37,78252,6,0
42,97431,12,0
59,45564,2,1
18,40446,5,0
42,95082,15,0
46,40100,2,1
28,27779,5,0
40,30943,0,1
22,59655,15,0
21,72577,2,0
57,53333,14,0
50,111930,6,0
46,60255,9,0
59,56906,6,0
27,53046,16,0
58,81164,4,0
33,113767,14,0
28,90602,6,0
28,29136,18,0
48,99280,4,0
47,33276,10,0
21,100396,0,0
28,50945,17,0
30,118178,6,0
48,74166,16,0
18,51765,8,0
58,52423,13,0
51,49996,5,0
39,75073,9,0
33,44436,4,1
19,34926,19,0
26,72862,1,0
47,112929,11,0
29,90581,2,0
49,99033,9,0
42,90820,7,0
58,70956,2,0
29,61235,18,0
40,77863,14,0
18,97794,8,0
45,83013,16,0
25,33127,18,0
28,48163,19,0
38,61555,18,0
27,76540,2,0
36,109919,7,0
29,28414,3,1
42,86798,18,0
59,93025,9,0
20,21801,1,1
46,30796,15,0
42,33922,9,0
56,26544,17,0
34,97004,4,0
46,94751,12,0
24,91122,0,0
42,70620,5,0
31,60932,6,0
45,49652,10,0
52,102193,16,0
18,95722,16,0
40,80510,15,0
34,65465,14,0
54,44708,17,0
54,51028,11,0
46,29865,9,0
55,105795,5,0
20,83349,14,0
37,74959,0,0
36,67573,6,0
55,70562,9,0
37,94519,11,0
20,32933,6,0
54,102815,9,0
35,48768,16,0
19,43911,19,0
42,32033,18,0
38,65033,19,0
19,73911,19,0
37,43112,15,0
56,102309,7,0
23,43575,11,0
39,23241,6,0
20,50082,5,0
26,83146,2,0
33,73930,10,0
29,46067,9,0
28,81535,18,0
39,35942,7,0
25,94136,11,0
